[09:34:02 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 3.58MB
[12:27:25 INF] Usage: Total CPU 1.00% | App CPU 0.00% | App Heap 8.09MB
[12:27:26 INF] Usage: Total CPU 2.36% | App CPU 0.00% | App Heap 8.09MB
[12:27:27 INF] Usage: Total CPU 1.08% | App CPU 0.00% | App Heap 8.10MB
[12:27:28 INF] Usage: Total CPU 2.90% | App CPU 0.06% | App Heap 8.09MB
[12:27:29 INF] Usage: Total CPU 0.28% | App CPU 0.00% | App Heap 8.09MB
[12:27:30 INF] Usage: Total CPU 5.00% | App CPU 0.00% | App Heap 8.09MB
[12:27:31 INF] Usage: Total CPU 2.60% | App CPU 0.00% | App Heap 8.09MB
[12:27:32 INF] Usage: Total CPU 1.12% | App CPU 0.00% | App Heap 8.10MB
[12:27:33 INF] Usage: Total CPU 1.52% | App CPU 0.00% | App Heap 8.09MB
[12:27:34 INF] Usage: Total CPU 2.25% | App CPU 0.00% | App Heap 8.09MB
[12:27:35 INF] Usage: Total CPU 1.49% | App CPU 0.00% | App Heap 8.09MB
[12:27:36 INF] Usage: Total CPU 1.40% | App CPU 0.00% | App Heap 8.09MB
[12:27:37 INF] Usage: Total CPU 3.59% | App CPU 0.00% | App Heap 8.09MB
[12:27:38 INF] Usage: Total CPU 2.64% | App CPU 0.00% | App Heap 8.09MB
[12:27:39 INF] Usage: Total CPU 3.57% | App CPU 0.00% | App Heap 8.09MB
[12:27:40 INF] Usage: Total CPU 2.15% | App CPU 0.00% | App Heap 8.09MB
[12:27:41 INF] Usage: Total CPU 0.91% | App CPU 0.00% | App Heap 8.09MB
[12:27:42 INF] Usage: Total CPU 3.64% | App CPU 0.00% | App Heap 8.09MB
[12:27:43 INF] Usage: Total CPU 1.18% | App CPU 0.00% | App Heap 8.09MB
[12:27:44 INF] Usage: Total CPU 4.44% | App CPU 0.00% | App Heap 8.09MB
[12:27:45 INF] Usage: Total CPU 0.11% | App CPU 0.00% | App Heap 8.10MB
[12:27:46 INF] Usage: Total CPU 5.92% | App CPU 0.00% | App Heap 8.10MB
[12:27:47 INF] Usage: Total CPU 3.33% | App CPU 1.46% | App Heap 8.10MB
[12:27:48 INF] Usage: Total CPU 1.25% | App CPU 0.00% | App Heap 8.10MB
[12:27:49 INF] Usage: Total CPU 1.11% | App CPU 0.00% | App Heap 8.10MB
[12:27:50 INF] Usage: Total CPU 2.10% | App CPU 0.06% | App Heap 8.10MB
[12:27:51 INF] Usage: Total CPU 2.76% | App CPU 0.00% | App Heap 8.10MB
[12:27:52 INF] Usage: Total CPU 0.35% | App CPU 0.00% | App Heap 8.10MB
[12:27:53 INF] Usage: Total CPU 3.68% | App CPU 0.00% | App Heap 8.10MB
[12:27:54 INF] Usage: Total CPU 2.40% | App CPU 0.00% | App Heap 8.10MB
[12:27:55 INF] Usage: Total CPU 9.05% | App CPU 0.00% | App Heap 8.10MB
[12:27:56 INF] Usage: Total CPU 7.86% | App CPU 0.06% | App Heap 8.10MB
[12:27:57 INF] Usage: Total CPU 1.81% | App CPU 1.49% | App Heap 8.10MB
[12:27:58 INF] Usage: Total CPU 0.95% | App CPU 0.00% | App Heap 8.10MB
[12:27:59 INF] Usage: Total CPU 2.97% | App CPU 0.00% | App Heap 8.10MB
[12:28:00 INF] Usage: Total CPU 3.72% | App CPU 0.00% | App Heap 8.03MB
[12:28:01 INF] Usage: Total CPU 2.54% | App CPU 0.00% | App Heap 8.10MB
[12:28:02 INF] Usage: Total CPU 3.55% | App CPU 0.00% | App Heap 8.11MB
[12:28:03 INF] Usage: Total CPU 5.00% | App CPU 1.10% | App Heap 8.11MB
[12:28:04 INF] Usage: Total CPU 5.05% | App CPU 0.00% | App Heap 8.11MB
[12:28:05 INF] Usage: Total CPU 1.97% | App CPU 0.00% | App Heap 8.11MB
[12:28:07 INF] Usage: Total CPU 4.84% | App CPU 0.00% | App Heap 8.11MB
[12:28:08 INF] Usage: Total CPU 1.41% | App CPU 0.00% | App Heap 8.11MB
[12:28:09 INF] Usage: Total CPU 1.28% | App CPU 0.00% | App Heap 8.10MB
[12:28:10 INF] Usage: Total CPU 2.51% | App CPU 0.00% | App Heap 8.11MB
[12:28:11 INF] Usage: Total CPU 1.21% | App CPU 0.00% | App Heap 8.11MB
[12:28:12 INF] Usage: Total CPU 5.65% | App CPU 0.06% | App Heap 8.10MB
[12:28:13 INF] Usage: Total CPU 3.47% | App CPU 1.55% | App Heap 8.11MB
[12:28:14 INF] Usage: Total CPU 1.98% | App CPU 0.00% | App Heap 8.11MB
[12:28:15 INF] Usage: Total CPU 4.32% | App CPU 0.26% | App Heap 8.11MB
[12:28:16 INF] Usage: Total CPU 2.86% | App CPU 0.00% | App Heap 8.11MB
[12:28:17 INF] Usage: Total CPU 1.97% | App CPU 0.00% | App Heap 8.11MB
[12:28:18 INF] Usage: Total CPU 6.35% | App CPU 0.00% | App Heap 8.11MB
[12:28:19 INF] Usage: Total CPU 4.52% | App CPU 0.00% | App Heap 8.10MB
[12:28:20 INF] Usage: Total CPU 1.84% | App CPU 0.00% | App Heap 8.10MB
[12:28:21 INF] Usage: Total CPU 2.26% | App CPU 0.13% | App Heap 8.10MB
[12:28:22 INF] Usage: Total CPU 2.76% | App CPU 1.55% | App Heap 8.11MB
[12:28:23 INF] Usage: Total CPU 2.69% | App CPU 0.00% | App Heap 8.11MB
[12:28:24 INF] Usage: Total CPU 3.50% | App CPU 0.00% | App Heap 8.11MB
[12:28:25 INF] Usage: Total CPU 2.72% | App CPU 1.53% | App Heap 8.11MB
[12:28:26 INF] Usage: Total CPU 3.40% | App CPU 0.00% | App Heap 8.10MB
[12:28:27 INF] Usage: Total CPU 2.48% | App CPU 1.23% | App Heap 8.10MB
[12:28:28 INF] Usage: Total CPU 6.51% | App CPU 0.00% | App Heap 8.10MB
[12:28:29 INF] Usage: Total CPU 4.60% | App CPU 0.00% | App Heap 8.11MB
[12:28:30 INF] Usage: Total CPU 0.21% | App CPU 0.00% | App Heap 8.11MB
[12:28:31 INF] Usage: Total CPU 1.92% | App CPU 0.00% | App Heap 8.10MB
[12:28:32 INF] Usage: Total CPU 2.61% | App CPU 0.00% | App Heap 8.10MB
[12:28:33 INF] Usage: Total CPU 2.66% | App CPU 0.00% | App Heap 8.10MB
[12:28:34 INF] Usage: Total CPU 0.90% | App CPU 0.00% | App Heap 8.11MB
[12:28:35 INF] Usage: Total CPU 3.93% | App CPU 0.00% | App Heap 8.11MB
[12:28:36 INF] Usage: Total CPU 1.72% | App CPU 0.00% | App Heap 8.10MB
[12:28:37 INF] Usage: Total CPU 3.11% | App CPU 0.00% | App Heap 8.10MB
[12:28:38 INF] Usage: Total CPU 3.01% | App CPU 0.00% | App Heap 8.10MB
[12:28:39 INF] Usage: Total CPU 3.01% | App CPU 0.00% | App Heap 8.11MB
[12:28:40 INF] Usage: Total CPU 1.17% | App CPU 0.00% | App Heap 8.11MB
[12:28:41 INF] Usage: Total CPU 5.14% | App CPU 0.00% | App Heap 8.11MB
[12:28:42 INF] Usage: Total CPU 4.09% | App CPU 1.10% | App Heap 8.10MB
[12:28:43 INF] Usage: Total CPU 1.05% | App CPU 0.00% | App Heap 8.11MB
[12:28:44 INF] Usage: Total CPU 3.81% | App CPU 0.00% | App Heap 8.11MB
[12:28:45 INF] Usage: Total CPU 1.40% | App CPU 0.00% | App Heap 8.11MB
[12:28:46 INF] Usage: Total CPU 1.33% | App CPU 0.00% | App Heap 8.10MB
[12:28:47 INF] Usage: Total CPU 4.94% | App CPU 0.00% | App Heap 8.10MB
[12:28:48 INF] Usage: Total CPU 0.84% | App CPU 0.00% | App Heap 8.11MB
[12:28:49 INF] Usage: Total CPU 5.59% | App CPU 0.00% | App Heap 8.11MB
[12:28:50 INF] Usage: Total CPU 0.64% | App CPU 0.00% | App Heap 8.11MB
[12:28:51 INF] Usage: Total CPU 4.67% | App CPU 0.00% | App Heap 8.11MB
[12:28:52 INF] Usage: Total CPU 4.42% | App CPU 1.10% | App Heap 8.11MB
[12:28:53 INF] Usage: Total CPU 3.08% | App CPU 0.00% | App Heap 8.11MB
[12:28:54 INF] Usage: Total CPU 0.67% | App CPU 0.00% | App Heap 8.11MB
[12:28:55 INF] Usage: Total CPU 5.57% | App CPU 0.06% | App Heap 8.11MB
[12:28:56 INF] Usage: Total CPU 8.80% | App CPU 0.00% | App Heap 8.11MB
[12:28:57 INF] Usage: Total CPU 1.43% | App CPU 0.00% | App Heap 8.12MB
[12:28:58 INF] Usage: Total CPU 2.61% | App CPU 0.00% | App Heap 8.12MB
[12:28:59 INF] Usage: Total CPU 0.68% | App CPU 0.00% | App Heap 8.11MB
[12:29:00 INF] Usage: Total CPU 4.65% | App CPU 0.00% | App Heap 8.12MB
[12:29:01 INF] Usage: Total CPU 2.35% | App CPU 1.55% | App Heap 8.11MB
[12:29:02 INF] Usage: Total CPU 2.20% | App CPU 0.00% | App Heap 8.11MB
[12:29:03 INF] Usage: Total CPU 1.47% | App CPU 0.00% | App Heap 8.12MB
[12:29:04 INF] Usage: Total CPU 5.07% | App CPU 0.00% | App Heap 8.11MB
[12:29:05 INF] Usage: Total CPU 2.16% | App CPU 0.00% | App Heap 8.11MB
[12:29:06 INF] Usage: Total CPU 2.93% | App CPU 0.00% | App Heap 8.12MB
[12:29:07 INF] Usage: Total CPU 4.56% | App CPU 0.00% | App Heap 8.11MB
[12:29:08 INF] Usage: Total CPU 1.99% | App CPU 0.00% | App Heap 8.12MB
[12:29:09 INF] Usage: Total CPU 5.82% | App CPU 0.00% | App Heap 8.11MB
[12:29:10 INF] Usage: Total CPU 2.97% | App CPU 0.06% | App Heap 8.12MB
[12:29:11 INF] Usage: Total CPU 2.32% | App CPU 0.00% | App Heap 8.12MB
[12:29:12 INF] Usage: Total CPU 1.08% | App CPU 0.00% | App Heap 8.12MB
[12:29:13 INF] Usage: Total CPU 4.59% | App CPU 0.00% | App Heap 8.11MB
[12:29:14 INF] Usage: Total CPU 1.82% | App CPU 1.55% | App Heap 8.11MB
[12:29:15 INF] Usage: Total CPU 3.02% | App CPU 0.00% | App Heap 8.11MB
[12:29:16 INF] Usage: Total CPU 2.28% | App CPU 1.55% | App Heap 8.12MB
[12:29:17 INF] Usage: Total CPU 3.08% | App CPU 0.12% | App Heap 8.11MB
[12:29:18 INF] Usage: Total CPU 6.34% | App CPU 0.00% | App Heap 8.11MB
[12:29:19 INF] Usage: Total CPU 1.67% | App CPU 0.06% | App Heap 8.12MB
[12:29:20 INF] Usage: Total CPU 4.73% | App CPU 1.55% | App Heap 8.12MB
[12:29:21 INF] Usage: Total CPU 1.72% | App CPU 0.00% | App Heap 8.12MB
[12:29:22 INF] Usage: Total CPU 4.57% | App CPU 0.00% | App Heap 8.12MB
[12:29:23 INF] Usage: Total CPU 3.09% | App CPU 1.29% | App Heap 8.11MB
[12:29:24 INF] Usage: Total CPU 3.57% | App CPU 0.00% | App Heap 8.12MB
[12:29:25 INF] Usage: Total CPU 2.86% | App CPU 0.00% | App Heap 8.11MB
[12:29:26 INF] Usage: Total CPU 2.45% | App CPU 0.06% | App Heap 8.12MB
[12:29:27 INF] Usage: Total CPU 0.30% | App CPU 0.00% | App Heap 8.12MB
[12:29:29 INF] Usage: Total CPU 2.91% | App CPU 0.00% | App Heap 8.12MB
[12:29:30 INF] Usage: Total CPU 0.38% | App CPU 0.00% | App Heap 8.12MB
[12:29:31 INF] Usage: Total CPU 5.19% | App CPU 0.00% | App Heap 8.12MB
[12:29:32 INF] Usage: Total CPU 1.48% | App CPU 0.06% | App Heap 8.12MB
[12:29:33 INF] Usage: Total CPU 1.85% | App CPU 0.00% | App Heap 8.11MB
[12:29:34 INF] Usage: Total CPU 2.53% | App CPU 1.55% | App Heap 8.11MB
[12:29:35 INF] Usage: Total CPU 1.63% | App CPU 0.00% | App Heap 8.12MB
[12:29:36 INF] Usage: Total CPU 5.20% | App CPU 0.00% | App Heap 8.12MB
[12:29:37 INF] Usage: Total CPU 0.46% | App CPU 0.00% | App Heap 8.11MB
[12:29:38 INF] Usage: Total CPU 2.78% | App CPU 0.00% | App Heap 8.12MB
[12:29:39 INF] Usage: Total CPU 0.75% | App CPU 0.00% | App Heap 8.12MB
[12:29:40 INF] Usage: Total CPU 2.83% | App CPU 0.00% | App Heap 8.12MB
[12:29:41 INF] Usage: Total CPU 3.55% | App CPU 0.00% | App Heap 8.11MB
[12:29:42 INF] Usage: Total CPU 1.69% | App CPU 0.00% | App Heap 8.12MB
[12:29:43 INF] Usage: Total CPU 1.24% | App CPU 0.00% | App Heap 8.11MB
[12:29:44 INF] Usage: Total CPU 0.86% | App CPU 0.00% | App Heap 8.12MB
[12:29:45 INF] Usage: Total CPU 0.95% | App CPU 0.00% | App Heap 8.12MB
[12:29:46 INF] Usage: Total CPU 2.46% | App CPU 0.00% | App Heap 8.11MB
[12:29:47 INF] Usage: Total CPU 2.16% | App CPU 0.00% | App Heap 8.12MB
[12:29:48 INF] Usage: Total CPU 3.63% | App CPU 0.00% | App Heap 8.11MB
[12:29:49 INF] Usage: Total CPU 3.74% | App CPU 1.55% | App Heap 8.11MB
[12:29:50 INF] Usage: Total CPU 3.07% | App CPU 0.00% | App Heap 8.11MB
[12:29:51 INF] Usage: Total CPU 1.82% | App CPU 0.00% | App Heap 8.12MB
[12:29:52 INF] Usage: Total CPU 0.69% | App CPU 0.00% | App Heap 8.11MB
[12:29:53 INF] Usage: Total CPU 3.11% | App CPU 0.00% | App Heap 8.11MB
[12:29:54 INF] Usage: Total CPU 1.59% | App CPU 0.00% | App Heap 8.11MB
[12:29:55 INF] Usage: Total CPU 7.93% | App CPU 0.00% | App Heap 8.11MB
[12:29:56 INF] Usage: Total CPU 8.57% | App CPU 1.41% | App Heap 8.12MB
[12:29:57 INF] Usage: Total CPU 5.77% | App CPU 1.54% | App Heap 8.11MB
[12:29:58 INF] Usage: Total CPU 1.29% | App CPU 0.00% | App Heap 8.11MB
[12:29:59 INF] Usage: Total CPU 3.52% | App CPU 0.00% | App Heap 8.11MB
[12:30:00 INF] Usage: Total CPU 5.75% | App CPU 1.54% | App Heap 8.12MB
[12:30:01 INF] Usage: Total CPU 0.40% | App CPU 0.00% | App Heap 8.12MB
[12:30:02 INF] Usage: Total CPU 2.69% | App CPU 0.00% | App Heap 8.11MB
[12:30:03 INF] Usage: Total CPU 4.67% | App CPU 1.55% | App Heap 8.12MB
[12:30:04 INF] Usage: Total CPU 0.52% | App CPU 0.00% | App Heap 8.12MB
[12:30:05 INF] Usage: Total CPU 3.10% | App CPU 0.00% | App Heap 8.12MB
[12:30:06 INF] Usage: Total CPU 1.40% | App CPU 0.00% | App Heap 8.12MB
[12:30:07 INF] Usage: Total CPU 2.47% | App CPU 0.00% | App Heap 8.12MB
[12:30:08 INF] Usage: Total CPU 2.58% | App CPU 0.00% | App Heap 8.12MB
[12:30:09 INF] Usage: Total CPU 3.19% | App CPU 1.03% | App Heap 8.12MB
[12:30:10 INF] Usage: Total CPU 2.63% | App CPU 1.54% | App Heap 8.12MB
[12:30:11 INF] Usage: Total CPU 3.60% | App CPU 0.00% | App Heap 8.12MB
[12:30:12 INF] Usage: Total CPU 3.84% | App CPU 0.00% | App Heap 8.12MB
[12:30:13 INF] Usage: Total CPU 3.12% | App CPU 0.00% | App Heap 8.12MB
[12:30:14 INF] Usage: Total CPU 3.67% | App CPU 0.00% | App Heap 8.12MB
[12:30:15 INF] Usage: Total CPU 2.73% | App CPU 0.06% | App Heap 8.13MB
[12:30:16 INF] Usage: Total CPU 2.77% | App CPU 0.00% | App Heap 8.12MB
[12:30:17 INF] Usage: Total CPU 1.32% | App CPU 0.00% | App Heap 8.12MB
[12:30:18 INF] Usage: Total CPU 6.22% | App CPU 0.00% | App Heap 8.13MB
[12:30:19 INF] Usage: Total CPU 5.97% | App CPU 1.54% | App Heap 8.13MB
[12:30:20 INF] Usage: Total CPU 4.00% | App CPU 1.09% | App Heap 8.12MB
[12:30:21 INF] Usage: Total CPU 1.18% | App CPU 1.55% | App Heap 8.12MB
[12:30:22 INF] Usage: Total CPU 1.94% | App CPU 0.00% | App Heap 8.12MB
[12:30:23 INF] Usage: Total CPU 1.64% | App CPU 0.00% | App Heap 8.12MB
[12:30:24 INF] Usage: Total CPU 1.36% | App CPU 0.00% | App Heap 8.12MB
[12:30:25 INF] Usage: Total CPU 0.95% | App CPU 0.00% | App Heap 8.12MB
[12:30:26 INF] Usage: Total CPU 5.39% | App CPU 0.06% | App Heap 8.12MB
[12:30:27 INF] Usage: Total CPU 5.98% | App CPU 0.00% | App Heap 8.13MB
[12:30:28 INF] Usage: Total CPU 2.56% | App CPU 0.00% | App Heap 8.13MB
[12:30:29 INF] Usage: Total CPU 2.61% | App CPU 0.00% | App Heap 8.13MB
[12:30:30 INF] Usage: Total CPU 0.50% | App CPU 0.00% | App Heap 8.13MB
[12:30:31 INF] Usage: Total CPU 3.06% | App CPU 0.00% | App Heap 8.13MB
[12:30:32 INF] Usage: Total CPU 5.05% | App CPU 0.00% | App Heap 8.12MB
[12:30:33 INF] Usage: Total CPU 1.88% | App CPU 0.00% | App Heap 8.13MB
[12:30:34 INF] Usage: Total CPU 0.68% | App CPU 0.00% | App Heap 8.13MB
[12:30:35 INF] Usage: Total CPU 3.52% | App CPU 0.00% | App Heap 8.12MB
[12:30:36 INF] Usage: Total CPU 2.83% | App CPU 0.00% | App Heap 8.12MB
[12:30:37 INF] Usage: Total CPU 2.41% | App CPU 0.00% | App Heap 8.13MB
[12:30:38 INF] Usage: Total CPU 1.14% | App CPU 0.00% | App Heap 8.12MB
[12:30:39 INF] Usage: Total CPU 1.59% | App CPU 0.00% | App Heap 8.12MB
[12:30:40 INF] Usage: Total CPU 2.50% | App CPU 0.00% | App Heap 8.13MB
[12:30:41 INF] Usage: Total CPU 2.47% | App CPU 0.00% | App Heap 8.13MB
[12:30:42 INF] Usage: Total CPU 3.69% | App CPU 0.00% | App Heap 8.13MB
[12:30:43 INF] Usage: Total CPU 1.70% | App CPU 0.00% | App Heap 8.12MB
[12:30:44 INF] Usage: Total CPU 4.06% | App CPU 1.54% | App Heap 8.13MB
[12:30:45 INF] Usage: Total CPU 0.66% | App CPU 0.00% | App Heap 8.13MB
[12:30:46 INF] Usage: Total CPU 3.42% | App CPU 0.00% | App Heap 8.13MB
[12:30:47 INF] Usage: Total CPU 1.05% | App CPU 0.00% | App Heap 8.13MB
[12:30:48 INF] Usage: Total CPU 2.45% | App CPU 0.00% | App Heap 8.13MB
[12:30:49 INF] Usage: Total CPU 3.05% | App CPU 0.00% | App Heap 8.13MB
[12:30:51 INF] Usage: Total CPU 1.38% | App CPU 0.00% | App Heap 8.13MB
[12:30:52 INF] Usage: Total CPU 1.71% | App CPU 0.00% | App Heap 8.12MB
[12:30:53 INF] Usage: Total CPU 3.88% | App CPU 0.00% | App Heap 8.13MB
[12:30:54 INF] Usage: Total CPU 2.42% | App CPU 0.00% | App Heap 8.13MB
[12:30:55 INF] Usage: Total CPU 3.21% | App CPU 0.06% | App Heap 8.12MB
[12:30:56 INF] Usage: Total CPU 6.31% | App CPU 0.06% | App Heap 8.13MB
[12:30:57 INF] Usage: Total CPU 7.73% | App CPU 0.00% | App Heap 8.12MB
[12:30:58 INF] Usage: Total CPU 2.86% | App CPU 0.00% | App Heap 8.13MB
[12:30:59 INF] Usage: Total CPU 0.71% | App CPU 0.00% | App Heap 8.12MB
[12:31:00 INF] Usage: Total CPU 4.66% | App CPU 0.00% | App Heap 8.13MB
[12:31:01 INF] Usage: Total CPU 2.28% | App CPU 1.55% | App Heap 8.13MB
[12:31:02 INF] Usage: Total CPU 1.75% | App CPU 0.00% | App Heap 8.13MB
[12:31:03 INF] Usage: Total CPU 3.64% | App CPU 0.00% | App Heap 8.13MB
[12:31:04 INF] Usage: Total CPU 2.93% | App CPU 0.00% | App Heap 8.13MB
[12:31:05 INF] Usage: Total CPU 3.08% | App CPU 0.00% | App Heap 8.13MB
[12:31:06 INF] Usage: Total CPU 3.34% | App CPU 0.00% | App Heap 8.13MB
[12:31:07 INF] Usage: Total CPU 4.11% | App CPU 0.00% | App Heap 8.13MB
[12:31:08 INF] Usage: Total CPU 3.03% | App CPU 1.55% | App Heap 8.13MB
[12:31:09 INF] Usage: Total CPU 3.78% | App CPU 0.00% | App Heap 8.13MB
[12:31:10 INF] Usage: Total CPU 6.04% | App CPU 0.00% | App Heap 8.13MB
[12:31:11 INF] Usage: Total CPU 1.06% | App CPU 0.00% | App Heap 8.13MB
[12:31:12 INF] Usage: Total CPU 3.28% | App CPU 0.00% | App Heap 8.13MB
[12:31:13 INF] Usage: Total CPU 1.70% | App CPU 0.00% | App Heap 8.13MB
[12:31:14 INF] Usage: Total CPU 0.91% | App CPU 0.00% | App Heap 8.14MB
[12:31:15 INF] Usage: Total CPU 2.96% | App CPU 0.00% | App Heap 8.13MB
[12:31:16 INF] Usage: Total CPU 2.10% | App CPU 0.00% | App Heap 8.13MB
[12:31:17 INF] Usage: Total CPU 0.18% | App CPU 0.00% | App Heap 8.14MB
[12:31:18 INF] Usage: Total CPU 4.52% | App CPU 0.00% | App Heap 8.14MB
[12:31:19 INF] Usage: Total CPU 3.06% | App CPU 0.00% | App Heap 8.13MB
[12:31:20 INF] Usage: Total CPU 8.01% | App CPU 0.00% | App Heap 8.13MB
[12:31:21 INF] Usage: Total CPU 3.53% | App CPU 1.49% | App Heap 8.14MB
[12:31:22 INF] Usage: Total CPU 3.32% | App CPU 0.00% | App Heap 8.14MB
[12:31:23 INF] Usage: Total CPU 3.29% | App CPU 0.00% | App Heap 8.13MB
[12:31:24 INF] Usage: Total CPU 1.15% | App CPU 0.00% | App Heap 8.14MB
[12:31:25 INF] Usage: Total CPU 2.27% | App CPU 0.00% | App Heap 8.13MB
[12:31:26 INF] Usage: Total CPU 2.91% | App CPU 0.00% | App Heap 8.13MB
[12:31:27 INF] Usage: Total CPU 0.73% | App CPU 0.00% | App Heap 8.14MB
[12:31:28 INF] Usage: Total CPU 3.07% | App CPU 0.06% | App Heap 8.14MB
[12:31:29 INF] Usage: Total CPU 4.54% | App CPU 0.39% | App Heap 8.13MB
[12:31:30 INF] Usage: Total CPU 1.35% | App CPU 1.53% | App Heap 8.14MB
[12:31:31 INF] Usage: Total CPU 3.13% | App CPU 0.00% | App Heap 8.13MB
[12:31:32 INF] Usage: Total CPU 4.77% | App CPU 0.00% | App Heap 8.14MB
[12:31:33 INF] Usage: Total CPU 4.22% | App CPU 0.00% | App Heap 8.13MB
[12:31:34 INF] Usage: Total CPU 1.44% | App CPU 0.00% | App Heap 8.13MB
[12:31:35 INF] Usage: Total CPU 5.74% | App CPU 0.00% | App Heap 8.13MB
[12:31:36 INF] Usage: Total CPU 3.21% | App CPU 0.06% | App Heap 8.14MB
[12:31:37 INF] Usage: Total CPU 3.60% | App CPU 0.00% | App Heap 8.13MB
[12:31:38 INF] Usage: Total CPU 0.91% | App CPU 0.00% | App Heap 8.14MB
[12:31:39 INF] Usage: Total CPU 3.64% | App CPU 0.00% | App Heap 8.13MB
[12:31:40 INF] Usage: Total CPU 1.96% | App CPU 0.00% | App Heap 8.13MB
[12:31:41 INF] Usage: Total CPU 3.22% | App CPU 0.00% | App Heap 8.14MB
[12:31:42 INF] Usage: Total CPU 1.19% | App CPU 0.00% | App Heap 8.13MB
[12:31:43 INF] Usage: Total CPU 4.07% | App CPU 0.00% | App Heap 8.14MB
[12:31:44 INF] Usage: Total CPU 2.29% | App CPU 0.00% | App Heap 8.14MB
[12:31:45 INF] Usage: Total CPU 0.33% | App CPU 0.00% | App Heap 8.13MB
[12:31:46 INF] Usage: Total CPU 5.71% | App CPU 0.00% | App Heap 8.13MB
[12:31:47 INF] Usage: Total CPU 0.40% | App CPU 0.00% | App Heap 8.13MB
[12:31:48 INF] Usage: Total CPU 3.41% | App CPU 0.00% | App Heap 8.14MB
[12:31:49 INF] Usage: Total CPU 0.44% | App CPU 0.00% | App Heap 8.13MB
[12:31:50 INF] Usage: Total CPU 1.11% | App CPU 0.00% | App Heap 8.13MB
[12:31:51 INF] Usage: Total CPU 3.10% | App CPU 0.00% | App Heap 8.14MB
[12:31:52 INF] Usage: Total CPU 0.98% | App CPU 0.00% | App Heap 8.13MB
[12:31:53 INF] Usage: Total CPU 2.95% | App CPU 0.00% | App Heap 8.13MB
[12:31:54 INF] Usage: Total CPU 3.57% | App CPU 1.55% | App Heap 8.13MB
[12:31:55 INF] Usage: Total CPU 6.70% | App CPU 0.00% | App Heap 8.13MB
[12:31:56 INF] Usage: Total CPU 5.34% | App CPU 0.00% | App Heap 8.13MB
[12:31:57 INF] Usage: Total CPU 2.59% | App CPU 0.00% | App Heap 8.13MB
[12:31:58 INF] Usage: Total CPU 2.60% | App CPU 0.00% | App Heap 8.13MB
[12:31:59 INF] Usage: Total CPU 2.30% | App CPU 0.00% | App Heap 8.14MB
[12:32:00 INF] Usage: Total CPU 4.14% | App CPU 0.06% | App Heap 8.13MB
[12:32:01 INF] Usage: Total CPU 2.17% | App CPU 0.13% | App Heap 8.14MB
[12:32:02 INF] Usage: Total CPU 0.57% | App CPU 0.00% | App Heap 8.13MB
[12:32:03 INF] Usage: Total CPU 1.85% | App CPU 0.00% | App Heap 8.14MB
[12:32:04 INF] Usage: Total CPU 3.31% | App CPU 0.00% | App Heap 8.14MB
[12:32:05 INF] Usage: Total CPU 1.12% | App CPU 0.00% | App Heap 8.14MB
[12:32:06 INF] Usage: Total CPU 3.58% | App CPU 0.06% | App Heap 8.13MB
[12:32:07 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 8.14MB
[12:32:08 INF] Usage: Total CPU 3.61% | App CPU 0.00% | App Heap 8.14MB
[12:32:09 INF] Usage: Total CPU 3.95% | App CPU 0.00% | App Heap 8.13MB
[12:32:10 INF] Usage: Total CPU 4.19% | App CPU 0.06% | App Heap 8.14MB
[12:32:11 INF] Usage: Total CPU 1.85% | App CPU 0.00% | App Heap 8.14MB
[12:32:12 INF] Usage: Total CPU 1.49% | App CPU 0.00% | App Heap 8.13MB
[12:32:13 INF] Usage: Total CPU 4.16% | App CPU 0.00% | App Heap 8.13MB
[12:32:14 INF] Usage: Total CPU 1.28% | App CPU 0.00% | App Heap 8.13MB
[12:32:16 INF] Usage: Total CPU 2.55% | App CPU 0.00% | App Heap 8.13MB
[12:32:17 INF] Usage: Total CPU 1.19% | App CPU 0.00% | App Heap 8.13MB
[12:32:18 INF] Usage: Total CPU 0.88% | App CPU 0.00% | App Heap 8.13MB
[12:32:19 INF] Usage: Total CPU 2.80% | App CPU 0.00% | App Heap 8.14MB
[12:32:20 INF] Usage: Total CPU 4.94% | App CPU 0.00% | App Heap 8.13MB
[12:32:21 INF] Usage: Total CPU 2.74% | App CPU 0.00% | App Heap 8.14MB
[12:32:22 INF] Usage: Total CPU 2.09% | App CPU 0.00% | App Heap 8.14MB
[12:32:23 INF] Usage: Total CPU 2.18% | App CPU 0.00% | App Heap 8.14MB
[12:32:24 INF] Usage: Total CPU 2.37% | App CPU 0.00% | App Heap 8.14MB
[12:32:25 INF] Usage: Total CPU 5.14% | App CPU 0.00% | App Heap 8.14MB
[12:32:26 INF] Usage: Total CPU 2.61% | App CPU 0.00% | App Heap 8.14MB
[12:32:27 INF] Usage: Total CPU 4.22% | App CPU 0.83% | App Heap 8.14MB
[12:32:28 INF] Usage: Total CPU 1.83% | App CPU 0.00% | App Heap 8.14MB
[12:32:29 INF] Usage: Total CPU 3.73% | App CPU 0.00% | App Heap 8.14MB
[12:32:30 INF] Usage: Total CPU 3.34% | App CPU 0.00% | App Heap 8.14MB
[12:32:31 INF] Usage: Total CPU 3.23% | App CPU 1.03% | App Heap 8.14MB
